0.0 30.0 
0.01001001001001001 29.785649207579002 
0.02002002002002002 29.571869611461917 
0.03003003003003003 29.358663642651067 
0.04004004004004004 29.14603373214877 
0.050050050050050046 28.933982310957347 
0.06006006006006006 28.722511810079105 
0.07007007007007007 28.51162466051638 
0.08008008008008008 28.30132329327148 
0.09009009009009009 28.09161013934673 
0.10010010010010009 27.88248762974444 
0.11011011011011011 27.673958195466938 
0.12012012012012012 27.466024267516538 
0.13013013013013014 27.258688276895562 
0.14014014014014015 27.051952654606325 
0.15015015015015015 26.845819831651145 
0.16016016016016016 26.640292239032345 
0.17017017017017017 26.435372307752246 
0.18018018018018017 26.231062468813157 
0.19019019019019018 26.0273651532174 
0.20020020020020018 25.824282791967306 
0.21021021021021022 25.62181781606518 
0.22022022022022023 25.41997265651334 
0.23023023023023023 25.218749744314113 
0.24024024024024024 25.018151510469817 
0.2502502502502503 24.818180385982767 
0.2602602602602603 24.618838801855283 
0.2702702702702703 24.420129189089682 
0.2802802802802803 24.222053978688287 
0.2902902902902903 24.024615601653416 
0.3003003003003003 23.827816488987384 
0.3103103103103103 23.63165907169251 
0.3203203203203203 23.43614578077112 
0.3303303303303303 23.241279047225525 
0.34034034034034033 23.047061302058047 
0.35035035035035034 22.85349497627101 
0.36036036036036034 22.660582500866717 
0.37037037037037035 22.4683263068475 
0.38038038038038036 22.276728825215677 
0.39039039039039036 22.08579248697356 
0.40040040040040037 21.895519723123478 
0.41041041041041043 21.705912964667743 
0.42042042042042044 21.516974642608673 
0.43043043043043044 21.328707187948588 
0.44044044044044045 21.14111303168981 
0.45045045045045046 20.954194604834655 
0.46046046046046046 20.76795433838544 
0.47047047047047047 20.582394663344488 
0.4804804804804805 20.397518010714116 
0.4904904904904905 20.213326811496643 
0.5005005005005005 20.029823496694384 
0.5105105105105106 19.84701049730966 
0.5205205205205206 19.664890244344797 
0.5305305305305306 19.483465168802105 
0.5405405405405406 19.302737701683903 
0.5505505505505506 19.122710273992514 
0.5605605605605606 18.943385316730254 
0.5705705705705706 18.76476526089945 
0.5805805805805806 18.586852537502402 
0.5905905905905906 18.409649577541447 
0.6006006006006006 18.233158812018896 
0.6106106106106106 18.05738267193707 
0.6206206206206206 17.882323588298288 
0.6306306306306306 17.707983992104865 
0.6406406406406406 17.534366314359122 
0.6506506506506506 17.361472986063383 
0.6606606606606606 17.18930643821996 
0.6706706706706707 17.01786910183117 
0.6806806806806807 16.847163407899338 
0.6906906906906907 16.67719178742678 
0.7007007007007007 16.50795667141582 
0.7107107107107107 16.339460490868767 
0.7207207207207207 16.171705676787944 
0.7307307307307307 16.004694660175673 
0.7407407407407407 15.838429872034268 
0.7507507507507507 15.672913743366054 
0.7607607607607607 15.508148705173342 
0.7707707707707707 15.344137188458458 
0.7807807807807807 15.180881624223714 
0.7907907907907907 15.018384443471437 
0.8008008008008007 14.856648077203937 
0.8108108108108109 14.695674956423538 
0.8208208208208209 14.535467512132561 
0.8308308308308309 14.376028175333317 
0.8408408408408409 14.217359377028133 
0.8508508508508509 14.05946354821932 
0.8608608608608609 13.902343119909208 
0.8708708708708709 13.746000523100102 
0.8808808808808809 13.590438188794332 
0.8908908908908909 13.435658547994212 
0.9009009009009009 13.281664031702057 
0.9109109109109109 13.128457070920195 
0.9209209209209209 12.976040096650937 
0.9309309309309309 12.824415539896606 
0.9409409409409409 12.673585831659517 
0.950950950950951 12.523553402941996 
0.960960960960961 12.374320684746351 
0.970970970970971 12.22589010807491 
0.980980980980981 12.078264103929987 
0.990990990990991 11.931445103313903 
1.001001001001001 11.785435537228976 
1.011011011011011 11.640237836677525 
1.021021021021021 11.495854432661869 
1.031031031031031 11.352287756184326 
1.0410410410410411 11.209540238247216 
1.0510510510510511 11.067614309852859 
1.0610610610610611 10.926512402003567 
1.0710710710710711 10.786236945701667 
1.0810810810810811 10.646790371949473 
1.0910910910910911 10.508175111749308 
1.1011011011011012 10.370393596103487 
1.1111111111111112 10.233448256014329 
1.1211211211211212 10.097341522484154 
1.1311311311311312 9.96207582651528 
1.1411411411411412 9.827653599110027 
1.1511511511511512 9.694077271270713 
1.1611611611611612 9.561349273999658 
1.1711711711711712 9.429472038299178 
1.1811811811811812 9.298447995171594 
1.1911911911911912 9.168279575619225 
1.2012012012012012 9.038969210644387 
1.2112112112112112 8.910519331249404 
1.2212212212212212 8.78293236843659 
1.2312312312312312 8.656210753208265 
1.2412412412412412 8.530356916566749 
1.2512512512512513 8.405373289514358 
1.2612612612612613 8.281262303053417 
1.2712712712712713 8.158026388186236 
1.2812812812812813 8.035667975915143 
1.2912912912912913 7.914189497242449 
1.3013013013013013 7.793593383170477 
1.3113113113113113 7.673882064701545 
1.3213213213213213 7.555057972837972 
1.3313313313313313 7.4371235385820755 
1.3413413413413413 7.320081192936176 
1.3513513513513513 7.203933366902591 
1.3613613613613613 7.08868249148364 
1.3713713713713713 6.974330997681642 
1.3813813813813813 6.860881316498916 
1.3913913913913913 6.7483358789377785 
1.4014014014014013 6.636697116000551 
1.4114114114114114 6.525967458689551 
1.4214214214214214 6.416149338007098 
1.4314314314314314 6.30724518495551 
1.4414414414414414 6.199257430537107 
1.4514514514514514 6.092188505754207 
1.4614614614614614 5.986040841609127 
1.4714714714714714 5.88081686910419 
1.4814814814814814 5.77651901924171 
1.4914914914914914 5.673149723024009 
1.5015015015015014 5.570711411453406 
1.5115115115115114 5.4692065155322185 
